Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),extra,
spotify:track:37a0cgay7JGGnVnna5sQH0,The Roof Is on Fire (feat. Xzibit & W.C.),"Trick Trick, Xzibit, W.C.",Outlaw,1,4,278685,,
spotify:track:1m0cLCDVJYcmiFuREEIBC5,We All Thug (feat. Cos & Tall Can),"Brotha Lynch Hung, Cos, Tall Can",Blocc Movement / Tales From The Crypt,1,7,258066,,
spotify:track:6YYd5MLpu45J0uLrMdivF7,Got Your Money (feat. Kelis),"Ol' Dirty Bastard, Kelis, Rich Travali",N***A Please,1,4,239546,,
spotify:track:6QsVL9Fn18rcy6LfBeGSfd,It's On Me,Ideal,Exit Wounds Original Soundtrack,1,6,290333,,
spotify:track:3eAQGl6qcPMlAofBAlp0Qj,They Don't Fuck With U,"Three 6 Mafia, Project Pat",Exit Wounds Original Soundtrack,1,7,299066,,
spotify:track:7LNbEZIGqRliXxEJNuF9jk,Shorty Wanna Ride,Young Buck,Straight Outta Cashville,1,8,261320,,
spotify:track:0EgigrGFGb4PHaVNb7fgK7,No Problem,Lil Scrappy,The Crunk Recordings: Hits From The Pioneers And Players Of Crunk,1,3,214213,,
spotify:track:48F4fY1pKOTWN1H8q99dJE,You Don't Want Drama,8Ball & MJG,Living Legends,1,2,273973,,
spotify:track:2d1qiSnmzS5jiAAss3Svbr,9 Little Millimeta Boys,8Ball & MJG,Comin Out Hard,1,2,317826,,
spotify:track:7HkbiJIuqB48cavdGUbft1,I'm Done With Yall,Young Buck,Back On My Buck Shit V2,1,9,273146,,
spotify:track:3MTft8gVrYhywzvtAFukm2,Taxin',Young Buck,Back On My Buck Shit V2,1,15,260946,,
spotify:track:0zi9gDp22QmtOl7HcIti6G,Street Life,Mr. Criminal,Street Unity,1,5,325735,,
spotify:track:0R6FQll8QvqExxdht8yW2L,Bompton,The Game,1992,1,3,188080,,
spotify:track:0xEObuKPQFULVGB6EIN67r,I Grew Up On Wu-Tang,The Game,1992,1,8,175093,,
spotify:track:203sVAkTRjvWGARkBzGWEx,However Do You Want It,The Game,1992,1,9,292133,,
spotify:track:74BSDTUQgJEBjnI8pqALLM,92 Bars,The Game,1992,1,12,358573,,
spotify:track:19EiTzos0SfSfkbL11JSDM,Buss It Down,Young Buck,10 Bodies,1,7,147692,,
spotify:track:797KLHsbjt5dVSaqJno0tH,No Worries,Young Buck,10 Bodies,1,5,191933,,
spotify:track:5YqdKoP1YI7aPzCh2q14mK,No Place for Me,Young Buck,No Place for Me,1,1,163586,,
spotify:track:6MIFrIsuby4ilAnuf2l8Ue,Gang Signs,Sadboy Loko,Gang Signs,1,1,227813,,
spotify:track:45XC05ocEmJ4gTSXN4GXSw,Moved Up!! (feat. Coniyac & O.T. Genasis),"Big Tray Deee, ConiYac, O.T. Genasis",Moved Up!! (feat. Coniyac & O.T. Genasis),1,1,175751,,
spotify:track:45bLkiz5N37bBXuF0vDvWb,Paname Leve toi,Sexion D'Assaut,L'í©cole des points vitaux,1,9,253360,,
spotify:track:1ymyLrJUypFd4aeb28jVBU,You A Shooter,"Mobb Deep, 50 Cent",Get Rich Or Die Tryin'- The Original Motion Picture Soundtrack,1,13,185693,,
spotify:track:5XrEp3lrbyXzaK5kJ921h5,Eastside Drama,Brownside,Payback,1,4,319906,,
spotify:track:7KcfvOvSzMxt8dhAtOP4TY,Waiting For The World To End,Rakim,The Master,1,16,245000,,
spotify:track:47mPItB7Fv7A6Z6sNnK4jP,Young Niggas,The Game,1992,1,6,248520,,
spotify:track:0kwEd6jE1h7mlN3AQvviXd,Invincible,Capone-N-Noreaga,The Reunion,1,5,225200,,
spotify:track:68bL9N8shZ4SKiLDPqeDC0,Halfway Thugs,Capone-N-Noreaga,The War Report,1,14,193226,,
spotify:track:3Ti0GdlrotgwsAVBBugv0I,Can I Kick It?,A Tribe Called Quest,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),1,8,251573,,
spotify:track:2R3VXZCe6fKp8ngRVVwm05,The Lifestyle,Mr. Criminal,Street Unity,1,3,193200,,
spotify:track:1Mqj1NgPDHi6lEy3fxyExS,Kids In Da PJ's - Dirty Version,"Nas, Bravehearts, Millennium Thug",Nas & Ill Will Records Presents Queensbridge the album,1,16,281040,,
spotify:track:5fB4JKt8MwGqvBBxIKnSAX,Brown Republican,Mr. Criminal,Last Of A Dying Breed,1,3,256560,,
spotify:track:7w6oWDUt3SGetKLVAdz3hH,Ten Pints,Young Buck,10 Pints,1,1,183466,,
spotify:track:12iQKGEo775rLGHhm3Q66l,Can I Walk By,"Jazze Pha, Monica",Dirty Dancing 2 (Original Motion Picture Soundtrack),1,4,244573,,
spotify:track:7onXd8w5Fzs9DHUsUU9wlJ,A Part of Thugs,"Yo Gotti, Jazze Pha",Back 2 Da Basics,1,15,210080,,
spotify:track:5ofR6qZd2NWWeCBgCfr4xb,L.W.A. (feat. Lil Eazy-E),Mr. Criminal,L.W.A: Latin with Attitude,1,1,228219,,
spotify:track:35TUfHzQOeE5EvIsWLTbYP,I'm a Rider,Mr. Criminal,L.W.A: Latin with Attitude,1,3,232906,,
spotify:track:0kMK48PVW8FtSgJbdv31ko,"Kickin' Back Being Blue (feat. Glasses Malone, Big Tray Deee, Lil Eazy-E, Tha Chill & Big 2da Boy) - Remix","Mr. Criminal, Glasses Malone, Big Tray Deee, Lil Eazy-E, Tha Chill, Big 2da Boy",L.W.A: Latin with Attitude,1,12,320800,,
spotify:track:723QGAjEGlzC74qlUYqMeh,Que Viva La Raza,Sadboy Loko,The First Ese,1,5,202971,,
spotify:track:1WkJbf3RsZCtPUvxM8AdN9,Your Fuckinäó» Head Split,Necro,I Need Drugs,1,4,182906,,
spotify:track:03aza8ha2oaHLgB4hvdsyo,Take Hip Hop Back,"Necro, Vinnie Paz, Immortal Technique",Take Hip Hop Back,1,1,284853,,
spotify:track:745eMY61Ip5zmfnwyIIHdq,Fuck Commercial Rap,Necro,Fuck Commercial Rap,1,1,159771,,
spotify:track:78zC6abUHZ9ntpqLXMqrmo,THat Part,"ScHoolboy Q, Kanye West",Blank Face LP,1,3,313573,,
spotify:track:1zGdaOtorOXuiAjJOtGjTs,Thirsty,Ol' Dirty Bastard,Blade:Trinity,1,4,244306,,
spotify:track:7j1IbTGaB7hrO0ClJhWgI9,Good Times (feat. Vinny Clemente),"Mr. Criminal, Vinny Clemente",Street Unity,1,9,189933,,
spotify:track:4nCrqIPXMMdLF1LIJNdVoa,Groovy Tony / Eddie Kane,"ScHoolboy Q, Jadakiss",Blank Face LP,1,4,379946,,
spotify:track:6cG9I4PyigCQJu6A6PmgH2,ArríÈt du cÅñur,"Kalash Criminel, Kaaris",R.A.S,1,7,263773,,
spotify:track:4ORcj9zzVH4aY09Dr3IYdr,Sauvagerie 2,Kalash Criminel,R.A.S,1,4,177920,,
spotify:track:7xxm0W09ARxACdSGaDEct8,Jesuispassí©chezso: Episode 5 / Police nationale,Sofiane,Jesuispassí©chezso : Episode 5 / Police nationale,1,1,186869,,
spotify:track:6Z1vNXjGM54kcnLX4NXLVR,Jesuispassí©chezso: Episode 10,Sofiane,Jesuispassí©chezso : Episode 10,1,1,250037,,
spotify:track:1rio5mZi3Mf3zHuZ45gIbh,Jesuispassí©chezso: Episode 6 / 93 Empire,"Sofiane, Kalash Criminel",Jesuispassí©chezso : Episode 6 / 93 Empire,1,1,251226,,
spotify:track:2HBKotibZV6BQMp6hUhNMl,Jesuispassí©chezso: Episode 4 / Saint Denis 93,Sofiane,Jesuispassí©chezso : Episode 4 / Saint Denis 93,1,1,217500,,
spotify:track:7tjlDjX7W9kmgQa2oGY2tD,Bust Back,Ese Lil G,Street Unity,1,7,187080,,
spotify:track:0wJ4ZUtMmjLTKFNwSwO1HV,Baby You,The Game,1992,1,10,304000,,
spotify:track:3AbR9rS5iPPPG5F5TJtLMs,La bise (feat. Brulux),"Sadek, Brulux",Nique le casino,1,6,207960,,
spotify:track:79bl4mOfPLZ2862bskXpay,Double Poney,Booba,Double Poney,1,1,322120,,
spotify:track:3XrvEifl0hIzgBGUa5jBLS,Grindin',Clipse,Lord Willin',1,4,264760,,
spotify:track:0EXm0iaB0CzqtsB3VaupXj,When the Last Time,Clipse,Lord Willin',1,8,254306,,
spotify:track:0tun6EGErarXYchkqesGiS,Round Here,"Memphis Bleek, T.I., Trick Daddy",M.A.D.E.,1,3,309306,,
spotify:track:1bTqY43CvfJHPiPN0PTv7i,Money Maker,"Ludacris, Pharrell Williams",Release Therapy,1,3,230613,,
spotify:track:5wqB7S73zPUAtdcCvKZflz,Touch Me Tease Me,"Case, Foxy Brown, Mary J. Blige",Best Of,1,1,228866,,
spotify:track:1nV96cP366mp1v5wUEOQmc,You So Tough,G-Unit,T.O.S. (Terminate On Sight),1,6,226960,,
spotify:track:1vKIA3agnWoK0sV16v9CmB,Hot,"Rosco P. Coldchain, Pusha T, Clipse",The Neptunes Present... Clones,1,8,214280,,
spotify:track:7cIjTTdfAdEA6ziCBGiONN,Freedom of Speech,"Tone Trump, Rosco P. Coldchain, Mill Millionz",Trump Life,1,10,180280,,
spotify:track:16Kue5oSvbKZank8Gm8wcn,Fiesta - Album Version (Street),R. Kelly,TP-2.com,1,8,196760,,
spotify:track:0uUjODtIh1Ztg1FHww8Cev,Dance! - VooDoo & Serano Radio Edit,"Lumidee, Fatman Scoop",Dance!,1,1,202031,,
spotify:track:71EHOyEOhNx1SzTebRRyng,Weak,SWV,It's About Time,1,4,291906,,
spotify:track:3SCVtAJq8li6HlKfM4M08u,Gimme The Light,Sean Paul,Dutty Rock,1,3,228000,,
spotify:track:2jdSV1mP4duD61aRofE2AT,Number One Spot,Ludacris,The Red Light District,1,2,274466,,
spotify:track:3GkwtWadvYzpplKDi8byd9,Who's Ya Daddy?,Necro,The Sexorcist,1,1,199080,,
spotify:track:5gUpP2eQcJ1PX73veIIeMa,Black Helicopters,Necro,The Non Phixion Instrumentals,1,3,250160,,
spotify:track:5v9NqPcmQmxIyH27tzezy4,Aktiv,"Haze, Eazyono","Guten Abend, Hip Hop...",1,3,173893,,
spotify:track:1gshkoC1QIJPQAFCtBe6Wb,Es macht sich bezahlt,"Haze, Bonez MC, RAF Camora","Guten Abend, Hip Hop...",1,16,283733,,
spotify:track:3v2ReIt6xudmz4CYX4OvrY,Ohne mein Team,"Bonez MC, RAF Camora, Maxwell",Palmen aus Plastik,1,5,188503,,
spotify:track:2zzuVp8yRjjwt1WKZj0B6g,Gotta Get Mine,"50 Cent, DJ Whoo Kid",G-Unit Radio 10: 2050 Before The Massacre,1,4,105266,,
spotify:track:61zELpPSTl1CfJihFatsrw,Best Friend - Remix,DJ Whoo Kid,Got My Nine,1,13,250600,,
spotify:track:1fTlHZGfpMmG4QmBs3oBLs,It Is What It Is,"50 Cent, DJ Whoo Kid",G-Unit Radio 10: 2050 Before The Massacre,1,9,149080,,
spotify:track:2MxbFxPEy0BrjZrXUNkVwy,Just Gimme Mine,"50 Cent, DJ Whoo Kid",G-Unit Radio 13: Return Of The Mixtape Millionaire,1,5,95503,,
spotify:track:6SudoZijXJklm7LnaBJQZZ,We Run This,"50 Cent, DJ Whoo Kid",G-Unit Radio 13: Return Of The Mixtape Millionaire,1,12,178631,,
spotify:track:1Nge5zdQGkHDdsGmOvh9qv,Wind Pon Me,"DJ Whoo Kid, Olivia","So Sexy, Vol. 2",1,4,218373,,
spotify:track:1gYzase7lExkyk0yJoTNq3,They Say Ya Ready - Remix,DJ Whoo Kid,"So Sexy, Vol. 2",1,5,117546,,
spotify:track:7a9ug67S8DG7hxxZroCZEm,Rule The World (I Came From the City),"Michael Kiwanuka, Nasir Jones as Mr. Books",The Get Down: Original Soundtrack From The Netflix Original Series (Deluxe Version),1,2,177946,,
spotify:track:0oYBqukGavDUjbpgIPKON7,That Dro,King Lil G,Lost in Smoke,1,5,217306,,
spotify:track:3MpAYViiAQiNfjDx2yfe6L,One Night,The Game,Doctor's Advocate,1,10,267373,,
spotify:track:1eFwJoCJj6FoeUhx07CDys,Bizounce - Album Version (Dirty),Olivia,Olivia,1,1,264466,,
spotify:track:2PuDoAM0gdidF1txIQFUkp,Like A Pimp,"David Banner, Lil' Flip",Mississippi-The Album,1,4,254706,,
spotify:track:5vbOZSDs3h1DUf9oPmPABY,Let's Ride,The Game,Doctor's Advocate,1,6,237680,,
spotify:track:4pgBq515utqQIZU03tjANB,Too Much,The Game,Doctor's Advocate,1,7,251160,,
spotify:track:4cJannWi0zsarKSNQDMbqv,Santa Claus Goes Straight To The Ghetto,"Nate Dogg, Snoop Dogg",Christmas On Death Row,1,1,350106,,
spotify:track:1mC7JB1eoE0AJwoy7BLJru,Just Another Day,Nate Dogg,Me & My Homies,1,5,258600,,
spotify:track:7BMOepqCbEnTkL4MUL4jXw,Hardest Man In Town,Nate Dogg,Me & My Homies,1,15,247893,,
spotify:track:5berPX29IaYERtlWWXmyRB,Dogg Pound Gangstaville,Nate Dogg,Me & My Homies,1,16,228466,,
spotify:track:1pUTu96u3WSqw1BfJsOxLi,Me & My Homies,Nate Dogg,Me & My Homies,1,2,249200,,
spotify:track:3jep3WA63siPr8dTDjKLW3,She's Strange,Nate Dogg,Me & My Homies,1,7,272426,,
spotify:track:6zMLs1tgMB8hzPsosHDe0U,First We Pray,"Nate Dogg, Kurupt",Ghetto Preacher (Digitally Remastered),1,4,247266,,
spotify:track:3Wdbnp0SPOj4IkFYZ90zmy,Bag O' Weed,"Nate Dogg, Tray Deee",Ghetto Preacher (Digitally Remastered),1,8,273933,,
spotify:track:6iH9WMCrhLOTfR7RNIE4Rh,Keep It G.A.N.G.S.T.A. (feat. Lil' Mo & Xzibit),"Nate Dogg, Lil' Mo, Xzibit",Music And Me,1,3,245026,,
spotify:track:0wHYpWKvnchUHbME0O89Sm,Can't Nobody (feat. Kurupt),"Nate Dogg, Kurupt",Music And Me,1,8,322573,,
spotify:track:08NbHiba2b8xXp6VNODFga,Real Pimp (feat. Ludacris),"Nate Dogg, Ludacris",Music And Me,1,11,214266,,
spotify:track:0y4ylJfUqEp13AbnrFOhnx,"I Got Love (feat. Fabolous, B.R.E.T.T., Kurupt) - Remix","Nate Dogg, B.R.E.T.T., Fabolous, Kurupt",Music And Me,1,14,240133,,
spotify:track:10vYZNXjqD6ohdBrDujS7A,Should Of Been Mine,"Mister D, Nate Dogg, Sleepy Malo",Should Of Been Mine,1,1,221813,,
spotify:track:5j0bobnSjMCGQDhCmJDG8T,Get Up,Nate Dogg,Get Up,1,1,228173,,
spotify:track:6uTJUuzo1LscubMreTRedI,Girls All Pause,"Kurupt, Nate Dogg, Roscoe",Girls All Pause,1,1,250133,,
spotify:track:3fhnMbCmaW4OFrAz0h9VH0,Who's Playin' Games?,Nate Dogg,Army On Deck,1,4,168906,,
spotify:track:3BqWzu6atePMmcJ51HP9ui,Lady (Coolio vs Beat Nouveau) [feat. Storm Lee],"Coolio, Beat Nouveau, Storm Lee",Twerk Nation,1,2,360013,,
spotify:track:2AsiXr1zrHjqAXPCDG34Yv,10 12 14 bureau,Kalash Criminel,R.A.S,1,8,204133,,
spotify:track:0uqPG793dkDDN7sCUJJIVC,Where Is The Love?,The Black Eyed Peas,Elephunk (International Version),1,13,272533,,
spotify:track:4JFM7KpVxgPXargA4rzB60,Dangerous,"Kardinal Offishall, Akon",Not 4 Sale,1,3,246053,,
spotify:track:4uIDgjBP51e84yP6BqJo5c,Can I Live (feat. Lox),"Black Rob, The Lox",Life Story,1,9,299906,,
spotify:track:3H6JUtLbiZh07T7GLiuTON,"My Neck, My Back",Khia,Thug Misses,1,1,222333,,
spotify:track:6lajLmJBo24DHlImSrW9oZ,Live From The Frontline pt. II - DJ Child Remix,"Delie, DJ Child",Noble Society : Live From the Frontline : The Mixtape Album Mixed By DJ Child,1,5,57413,,
spotify:track:31YOVoX41PUGfXOU34PHpM,Live From The Frontline pt. III - DJ Child Remix,"Jahdan Blakkamoore, DJ Child",Noble Society : Live From the Frontline : The Mixtape Album Mixed By DJ Child,1,6,92280,,
spotify:track:0RSv6kxZWMZ6BelFUxIY6h,Sick Thoughts,Mr. Criminal,Rise 2 Power,1,19,104893,,
spotify:track:3aYGto7NIjob1PI8fhkhyy,For the Children - DJ Child Remix,"Jahdan Blakkamoore, Kabaka Pyramid, DJ Child",For the Children,1,3,216000,,
spotify:track:5UeZsDGv8sYztBH8FJaPRD,Loyalty,"D12, Obie Trice",D-12 World,1,2,354826,,
spotify:track:2Zuv8yMOYeF2TFERAOWJgS,American Psycho II,"D12, B-Real",D-12 World,1,18,224240,,
spotify:track:4MbnDbyPP9hCCNOVdEbs7Z,Good Die Young,D12,D-12 World,1,20,356200,,
spotify:track:3UYuDTslR35thjQzaVwRMe,Get Down,Nas,God's Son,1,1,244253,,
spotify:track:2ajhenDRiiAnCHHjsIOHhJ,Laffy Taffy,D4L,Down For Life (explicit version),1,2,224253,,
spotify:track:1Izikx8xSTitsjykvq7HwO,Different Now (Oddisee & Toine),Mello Music Group,Helpless Dreamer,1,5,256046,,
spotify:track:1796VCnR3wCjQ7vXhZx36g,Hold You Down,"Al Chemist, Prodigy","The Source Magazine (Fr) Mixtapes, Vol. 3",1,8,206360,,
spotify:track:3wUX7HpXS382s1DHTRouVk,We The People....,A Tribe Called Quest,We got it from Here... Thank You 4 Your service,1,2,172013,,
spotify:track:0eEXcw3JLVXcRxYrVYMy68,Electric Relaxation,A Tribe Called Quest,The Anthology,1,8,226133,,
spotify:track:0OhHqIEtDur5NeMooGOs81,Steppin' It Up,"A Tribe Called Quest, Busta Rhymes, Redman",The Love Movement,1,4,201933,,
spotify:track:67UpJLYBsYEAbe0Mm1xRf8,Like It Like That,A Tribe Called Quest,The Love Movement,1,5,166773,,
spotify:track:4oh0d3stA4IVladYDptfyL,Scenario - Remix,A Tribe Called Quest,The Love Movement,1,16,317760,,
spotify:track:1Vl4ESWb6U7gKSPfK4qenq,That Girl - Feat. Snoop Dogg,Pharrell Williams,In My Mind,1,7,241026,,
spotify:track:6l1niN0f5rEtEsT34zqvuf,No Pigeons,Sporty Thievz,"Hip Hop 100 Hits - Urban rap & R n B anthems inc. Jay Z, A$ap Rocky, Wu-Tang Clan & Nas",1,74,206240,,
spotify:track:7czmqgDIF3IqHJHNmzZWYI,Gotta Get Mine,MC Breed,The Best of Breed,1,3,259533,,
spotify:track:7gPdE1YWhBhxj9sNGmBNWE,Scheming,Reverie,Scheming,1,1,199849,,
spotify:track:49qEEip3qFTcsohSl0uayz,Mic - Rocosm,Prodigy,Hegelian Dialectic (The Book of Revelation),1,6,153893,,
spotify:track:4wseRLZqlHX0svfp0btZD5,Here Come the Horns,Delinquent Habits,Here Come The Horns,1,6,246333,,
spotify:track:6EoiDyFLeF4QX5IfFKXSYF,Tres Delinquentes - Radio,Delinquent Habits,"Hip Hop 100 Hits - Urban rap & R n B anthems inc. Jay Z, A$ap Rocky, Wu-Tang Clan & Nas",1,39,255693,,
spotify:track:12N38lCmTJxnxAGVbHPZF5,I Don't Know That Bitch,Mr. Criminal,L.W.A: Latin with Attitude,1,6,182600,,
spotify:track:6Rboe34nH3kk8nvjVyON9g,Palm Trees and Sunsets,Mr. Criminal,Palm Trees and Sunsets,1,2,182500,,
spotify:track:3lWN287t54HZhlgzH0AP4Q,Another Hood Story,Mr. Criminal,L.W.A: Latin with Attitude,1,8,231908,,
spotify:track:4xO88CFMN9HTTg0R4sVEGA,Somethings Wrong With You,Mr. Criminal,Palm Trees and Sunsets,1,10,239050,,
spotify:track:71lyUtIPCMAYjTwwwxy2jW,4r Da Squaw,Isaiah Rashad,The Sun's Tirade,1,2,232571,,
spotify:track:6QZZAdLvmRKCKeWCeocsQV,Seven,"Celph Titled, Demoz, Doap Nixon, Reef The Lost Cauze, King Syze, Chief Kamachi, Planetary, Vinnie Paz",Ritual Of Battle,1,12,374439,,
spotify:track:4y2bMYA83ZNN3pW47ZOgmr,Man Of The Year,ScHoolboy Q,Oxymoron,1,12,216026,,
spotify:track:6D1CstH1YvzNN8cPd9ay9Q,"Wipe Me Down (feat. Foxx, Webbie & Lil Boosie) - Remix","Boosie Badazz, Webbie, Foxx",Survival Of The Fittest,1,15,272346,,
spotify:track:6Efmq0wDgijxWFdBkzIOvb,Set It Off,Boosie Badazz,Bad Azz,1,2,284586,,
spotify:track:2FQppe4rW8CZu9V1VwYrL3,Gangsta Shit Guaranteed,Mr. Criminal,Palm Trees and Sunsets,1,6,203700,,
spotify:track:6OyB7IbZIJQpyR5hz0WDAU,From the Land of Bandanas,Mr. Criminal,Palm Trees and Sunsets,1,4,256946,,
spotify:track:7I6FKThhs2NEdinKzm4xDu,Out to Get Paid (feat. G Perico),"Mr. Criminal, G Perico",Palm Trees and Sunsets,1,9,169900,,
spotify:track:30yp45GH3S8SJuNOrKY9TU,90's Music,Mr. Criminal,Palm Trees and Sunsets,1,12,213101,,
spotify:track:1yS0gYK5ExABx8gJ5fXWmt,It's A Stick,G Unit,G To The Street,1,3,254049,,
spotify:track:26EFsr6FP5b2Y2aGvn0SCd,I Tried,"Bone Thugs-N-Harmony, Akon",Strength & Loyalty,1,4,287480,,
spotify:track:3zB76IUWbMrnTVWeGxKLCF,Crazy,"Snoop Dogg, Nate Dogg",Tha Blue Carpet Treatment,1,3,266613,,
spotify:track:4nWn9o7NTpuqzHQ5hyae8U,I Wanna Fuck You,"Snoop Dogg, Akon",Tha Blue Carpet Treatment,1,16,178840,,
spotify:track:206RJeL85xFg0yKhV4yoP9,Promise You This,Snoop Dogg,Promise You This,1,1,173750,,
spotify:track:0LyLz6XsVs6wz85dK0S6EG,California Love,2Pac,Hip-Hop - West Coast All Stars,1,2,348000,,
spotify:track:2eU63GLRBeMOszGRTCEE9E,California Love - Original Version (Explicit),"2Pac, Roger, Dr. Dre",2Pac Greatest Hits (Explicit Version),2,6,284906,,
spotify:track:3CldFq28sCroIcmc42pRmZ,Dip It Low,Christina Milian,Girls' Night Out (International Version),1,6,196453,,
spotify:track:5RGcPcXTFJYb4qiYs5KXXz,Run The Show,"Kat Deluna, Busta Rhymes",Run The Show,1,1,213133,,
spotify:track:4mNGNMcsoMS6F9SGycmHWM,Lonely,Akon,Heartbreakers,1,9,235493,,
spotify:track:4zYTZvtcww7OWKie7fxA9E,Hit 'Em Up Style (Oops!) - Remix Radio Mix,"Blu Cantrell, Foxy Brown",So Blu,1,2,250706,,
spotify:track:45wneA2j0Z0WMnYNDO6Ad0,Back & Forth,Aaliyah,Age Ain't Nothing But A Number,1,3,231093,,
spotify:track:6N9uyMZf9pbNOuomveWscp,I Wanna Be Down,Brandy,Brandy,1,4,291666,,
spotify:track:2YN5Tx9hTWlyztHbQ1IWBM,Mafuckin U$A,Prodigy,Hegelian Dialectic (The Book of Revelation),1,5,161668,,
spotify:track:4WXa8RqV3SWMjU3YODm8pu,Based on a True Story,Mr. Criminal,Palm Trees and Sunsets,1,14,169200,,
spotify:track:2jFwndioHMFvBFdOKUV4IS,Mandatory,Mr. Criminal,Palm Trees and Sunsets,1,5,157600,,
spotify:track:3KQjHi3PoIYvyrZ8I663GY,Smack That (Remix),"Akon, Stat Quo, Bobby Creekwater",Eminem Presents The Re-Up [UK/Japan Version (Explicit)],1,16,311893,,
spotify:track:674S1HSR7FnseN4AZw4qp3,Ski Mask Way (Eminem Remix),50 Cent,Eminem Presents The Re-Up [UK/Japan Version (Explicit)],1,19,184040,,
spotify:track:1jB47blwIhea8DovMFyLS3,Cry Now - Shady Remix,"Obie Trice, Kuniva, Bobby Creekwater, Ca$his, Stat Quo",Eminem Presents The Re-Up [UK/Japan Version (Explicit)],1,21,309706,,
spotify:track:3KvdCihkQlD6N4ys7U3JK4,Murder,G Unit,G To The Street,1,5,174994,,
spotify:track:5Yz2ytNi9gEPSCrz5Ozzxn,Remain (feat. Snoop Dogg),"G Unit, Snoop Dogg",G To The Street,1,2,207290,,
spotify:track:4LdTwtWigEaLTZCLWF5rQr,Gangbangin' 101,"Snoop Dogg, The Game",Tha Blue Carpet Treatment,1,8,242893,,
spotify:track:6Wos65Q1kNZIUHYaJWo4xu,Boss' Life,"Snoop Dogg, Akon",Tha Blue Carpet Treatment,1,9,202680,,
spotify:track:5emR9SbnqebGpw9Kwhi9wg,Round Here,Snoop Dogg,Tha Blue Carpet Treatment,1,12,222386,,
spotify:track:5aBBGVPuvof4fcZePonN25,So Amazing,"50 Cent, Olivia",The Massacre,1,20,196506,,
spotify:track:7ELuWpsuVCRBnOR9ZAZKDp,Back to Life (However Do You Want Me) [feat. Caron Wheeler],"Soul II Soul, Caron Wheeler",Club Classics Vol. One,1,13,232133,,
spotify:track:4NMtuxWfOPR6yNjAX0AWrR,Keep On Movin' - feat. Caron Wheeler,"Soul II Soul, Caron Wheeler",Club Classics Vol. One,1,1,362600,,
spotify:track:3CJDukzBRfKUK0gNhORyzl,Superville,G Unit,G To The Street,1,7,139485,,
spotify:track:7MSg8SAmvyly30V13UKGSA,This Is 50,50 Cent,The Massacre,1,3,184213,,
spotify:track:2pJ4JrNKkkHzGEP5ZwGoYG,I Don't Need 'Em,50 Cent,The Massacre,1,21,200800,,
spotify:track:4Kd0FzFpOgIGxlBl4HXuFn,Salt Shaker,"Ying Yang Twins, Lil Jon & The East Side Boyz",Me & My Brother,1,5,252440,,
spotify:track:3zSCNTXI7Ed0PiidZVmzIe,Ignition (Remix),R. Kelly,The Essential R. Kelly,2,4,186040,,
spotify:track:7vtpxdSNnxMCUJtU98TSqH,Ryder Music,50 Cent,The Massacre,1,12,231586,,
spotify:track:3OJ7hyI0oCinEyzs4YUa3D,A Baltimore Love Thing,50 Cent,The Massacre,1,11,257773,,
spotify:track:2yEwNpzHpY0ctoWf7EPMdy,Untouchable,"DMX, Sheek, Syleena Johnson, Infa-Red & Cross, Drag-On",Grand Champ (Int'l Explicit),1,9,365400,,
spotify:track:6sRUYiFSxco07n39YQRDlk,Bout That,Jay Rock,Follow Me Home,1,3,236920,,
spotify:track:3QMAIDBZ4klUAi053ZuYV1,Boomerang,Jay Rock,Follow Me Home,1,8,205013,,
spotify:track:5JnUpdg0OjWpVX8FuWSxrn,Im Thuggin,Jay Rock,Follow Me Home,1,10,273786,,
spotify:track:4GHufWjtpES27YYbRAPKJ5,Just Like Me (feat. J Black),"Jay Rock, J. Black",Follow Me Home,1,12,222733,,
spotify:track:27eh4MRQlBsQxwcpDzAqOw,They Be on It,Jay Rock,Follow Me Home,1,14,306506,,
spotify:track:3apkbz9tJMDFhCEu8sGmtw,M.O.n.E.Y (feat. J Black),"Jay Rock, J. Black",Follow Me Home,1,15,282133,,
spotify:track:1rFWEPmgPF7NUFwD1eQmrl,Swimming Pools,"Black Hippy, Kendrick Lamar, ScHoolboy Q, Ab-Soul, Jay Rock",Two Black Hippy,1,8,283888,,
spotify:track:2hNIyjuyp5bBVLYDUwI70W,U.O.E.N.O.,"Ab-Soul, Jay Rock, Kendrick Lamar, ScHoolboy Q",Two Black Hippy,1,6,333694,,
spotify:track:41D6aNNTmUUd7fWlVNWMN8,I'm A Hustla - Street Mix/ Dirty Version,Cassidy,I'm A Hustla,1,2,259933,,
spotify:track:1nqW0gac9fVMo2Aa2cNvcW,Get No Better,"Cassidy, Mashonda",Get No Better,1,1,238293,,
spotify:track:3Tl5yqiehouoKoQooV7JT0,NY To NO,"Juvenile, Skip, 50 Cent",600 Degreez,1,8,224706,,
spotify:track:2fTuOBdzQScBOZ1fq8pnfB,On Your Own,"Juvenile, Skip, Young Buck",600 Degreez,1,3,212360,,
spotify:track:37jmwt4dZVWqTXT6vqSBJg,All About Money,"Juvenile, Skip",600 Degreez,1,2,280800,,
spotify:track:1kBFEVXQPTqZ3URJG2P9Uv,Thug Niggas,"Juvenile, N.O.R.E.",600 Degreez,1,11,222546,,
